,Match ID,Player,Hero,Time,Rating,FWin%,PTK,K/10,D/10,U/10,TTCU,KPU,UE,UOOF,FK,FD,Impact,Elim/10,dmg/10,heal/10,ObjTime/10,ObjKills/10
414,2383,Saebyeolbe,Mccree,00:16:19,1024,73.33%,21.52%,10.42,8.58,4.9,67,0,10,14.29%,13%,40%,1399,N/A,N/A,N/A,N/A,N/A
415,2383,DreamKazper,Widowmaker,00:05:22,999,40%,30%,11.18,5.59,3.73,83,0,-40,50%,20%,0%,812,N/A,N/A,N/A,N/A,N/A
416,2383,MekO,D.Va,00:30:32,985,62.5%,16.67%,7.21,5.24,0,0,0,0,0%,6%,0%,986,N/A,N/A,N/A,N/A,N/A
417,2383,Kalios,D.Va,00:26:34,965,46.43%,21.88%,7.9,6.4,0,0,0,0,0%,11%,0%,1255,N/A,N/A,N/A,N/A,N/A
418,2383,Saebyeolbe,Widowmaker,00:12:27,939,57.14%,25%,8.84,8.03,4.02,91,0,9.52,20%,7%,7%,1204,N/A,N/A,N/A,N/A,N/A
419,2383,Gamsu,Orisa,00:05:15,930,40%,5%,1.9,7.62,0,0,0,0,0%,0%,0%,1075,N/A,N/A,N/A,N/A,N/A
420,2383,Saebyeolbe,Tracer,00:16:15,922,55.56%,24.19%,9.23,6.15,4.92,65,0,-5.56,0%,11%,11%,480,N/A,N/A,N/A,N/A,N/A
421,2383,DreamKazper,Mccree,00:07:28,904,28.57%,38.89%,9.38,10.71,4.02,60,0,-28.57,0%,14%,14%,1100,N/A,N/A,N/A,N/A,N/A
422,2383,MekO,Roadhog,00:14:24,869,60%,20.75%,7.64,6.25,2.08,129,0,-26.67,0%,0%,7%,731,N/A,N/A,N/A,N/A,N/A
423,2383,Kellex,Mercy,00:44:32,848,34.04%,0%,0,5.16,3.14,114,0,2.32,0%,0%,6%,657,N/A,N/A,N/A,N/A,N/A
424,2383,Libero,Junkrat,00:26:44,844,55.56%,31.31%,11.6,7.11,2.99,120,0,11.11,0%,19%,7%,918,N/A,N/A,N/A,N/A,N/A
425,2383,DreamKazper,Genji,00:26:29,844,39.29%,26.19%,8.31,10.2,4.15,95,0,16.27,0%,14%,14%,878,N/A,N/A,N/A,N/A,N/A
426,2383,Neko,Zenyatta,00:37:25,820,34.21%,9.48%,2.94,6.15,2.94,114,0,-0.88,30%,8%,8%,908,N/A,N/A,N/A,N/A,N/A
427,2383,Striker,Tracer,00:39:01,800,33.33%,27.73%,8.46,6.92,4.36,77,0,0,0%,7%,10%,602,N/A,N/A,N/A,N/A,N/A
428,2383,NotE,D.Va,00:16:52,760,16.67%,25%,5.93,6.52,0,0,0,0,0%,0%,0%,872,N/A,N/A,N/A,N/A,N/A
429,2383,Gamsu,Winston,00:39:36,667,33.33%,13.45%,4.04,7.83,2.53,128,0,9.52,11.11%,10%,14%,951,N/A,N/A,N/A,N/A,N/A
430,2383,Gamsu,D.Va,00:00:10,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,986,N/A,N/A,N/A,N/A,N/A
431,2383,MekO,Winston,00:00:05,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,999,N/A,N/A,N/A,N/A,N/A
432,2383,janus,Tracer,00:00:09,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,987,N/A,N/A,N/A,N/A,N/A
433,2383,Striker,Hanzo,00:04:13,NED,50%,17.65%,7.11,2.37,4.74,66,0,0,0%,0%,0%,960,N/A,N/A,N/A,N/A,N/A
434,2383,Striker,Junkrat,00:01:37,NED,0%,33.33%,6.19,6.19,0,0,0,0,0%,0%,0%,1268,N/A,N/A,N/A,N/A,N/A
435,2383,Striker,Winston,00:00:10,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,999,N/A,N/A,N/A,N/A,N/A
436,2383,Libero,Hanzo,00:02:45,NED,100%,33.33%,18.18,3.64,3.64,122,0,0,100%,50%,0%,862,N/A,N/A,N/A,N/A,N/A
437,2383,Libero,Mercy,00:00:10,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,1008,N/A,N/A,N/A,N/A,N/A
438,2383,Libero,Pharah,00:01:43,NED,100%,33.33%,17.48,0,5.83,76,0,0,0%,0%,0%,1256,N/A,N/A,N/A,N/A,N/A
439,2383,Libero,Soldier: 76,00:01:09,NED,100%,40%,17.39,0,0,0,0,0,0%,0%,0%,895,N/A,N/A,N/A,N/A,N/A
440,2383,Libero,Tracer,00:00:27,NED,100%,0%,0,0,0,0,0,0,0%,0%,0%,978,N/A,N/A,N/A,N/A,N/A
441,2383,Kellex,Lucio,00:00:26,NED,0%,0%,0,23.08,0,0,0,0,0%,0%,0%,995,N/A,N/A,N/A,N/A,N/A
442,2383,Kellex,Torbjörn,00:00:03,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,1000,N/A,N/A,N/A,N/A,N/A
443,2383,DreamKazper,Pharah,00:02:33,NED,25%,50%,11.76,11.76,3.92,82,0,0,0%,50%,25%,1259,N/A,N/A,N/A,N/A,N/A
444,2383,DreamKazper,Soldier: 76,00:03:09,NED,0%,9.09%,3.17,6.35,0,0,0,0,0%,0%,0%,773,N/A,N/A,N/A,N/A,N/A
445,2383,NotE,Zenyatta,00:00:06,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,999,N/A,N/A,N/A,N/A,N/A
446,2383,Neko,Ana,00:01:32,NED,0%,0%,0,13.04,6.52,59,0,0,0%,0%,50%,833,N/A,N/A,N/A,N/A,N/A
447,2383,Neko,Bastion,00:03:52,NED,50%,23.53%,10.34,5.17,2.59,57,0,50,0%,25%,25%,945,N/A,N/A,N/A,N/A,N/A
448,2383,Neko,Lucio,00:01:46,NED,33.33%,0%,0,11.32,0,0,0,0,0%,0%,0%,902,N/A,N/A,N/A,N/A,N/A
449,2383,Neko,Mercy,00:00:26,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,1013,N/A,N/A,N/A,N/A,N/A
450,2383,Kalios,Roadhog,00:01:29,NED,0%,0%,0,13.48,0,0,0,0,0%,0%,100%,831,N/A,N/A,N/A,N/A,N/A
451,2383,JJoNak,Bastion,00:02:42,NED,100%,13.33%,7.41,0,3.7,65,0,0,100%,50%,0%,1154,N/A,N/A,N/A,N/A,N/A
452,2383,JJoNak,D.Va,00:00:09,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,987,N/A,N/A,N/A,N/A,N/A
453,2382,Poko,D.Va,00:55:47,1362,50%,23.33%,10.04,4.66,0,0,0,0,0%,12%,5%,1210,N/A,N/A,N/A,N/A,N/A
454,2382,ShaDowBurn,Pharah,00:06:43,1253,85.71%,35.14%,19.35,2.98,2.98,76,0,14.29,0%,43%,0%,870,N/A,N/A,N/A,N/A,N/A
455,2382,neptuNo,Lucio,00:07:06,1194,100%,8.16%,5.63,4.23,4.23,88,0,0,0%,0%,13%,583,N/A,N/A,N/A,N/A,N/A
456,2382,Boombox,Mercy,00:09:48,1128,63.64%,0%,0,3.06,3.06,91,0,-13.64,0%,0%,0%,830,N/A,N/A,N/A,N/A,N/A
457,2382,Boombox,Zenyatta,00:46:36,1127,46.43%,10.16%,4.08,6.44,4.08,83,0,9.82,0%,5%,11%,806,N/A,N/A,N/A,N/A,N/A
458,2382,Carpe,Tracer,00:46:36,1084,49.06%,27.14%,12.23,6.22,5.58,82,0,7.19,26.09%,17%,21%,1110,N/A,N/A,N/A,N/A,N/A
459,2382,Carpe,Mccree,00:05:52,1082,66.67%,28%,11.93,1.7,3.41,122,0,-16.67,0%,50%,0%,832,N/A,N/A,N/A,N/A,N/A
460,2382,Muma,Winston,00:49:44,1065,49.15%,15.38%,6.03,5.03,2.82,126,0,17.51,7.14%,3%,3%,1238,N/A,N/A,N/A,N/A,N/A
461,2382,Spree,D.Va,00:05:16,1038,40%,24%,11.39,7.59,0,0,0,0,0%,40%,0%,1008,N/A,N/A,N/A,N/A,N/A
462,2382,Boink,Mercy,00:05:00,1034,40%,0%,0,8,2,67,0,60,0%,0%,0%,1704,N/A,N/A,N/A,N/A,N/A
463,2382,LiNkzr,Widowmaker,00:07:35,1018,58.33%,29.41%,13.19,6.59,3.96,98,0,-58.33,33.33%,33%,17%,840,N/A,N/A,N/A,N/A,N/A
464,2382,ShaDowBurn,Genji,00:40:42,1015,47.83%,26.7%,11.55,7.86,3.19,106,0,12.17,9.09%,7%,4%,1157,N/A,N/A,N/A,N/A,N/A
465,2382,Carpe,Widowmaker,00:05:04,972,37.5%,27.27%,5.92,7.89,0,0,0,0,0%,25%,25%,1461,N/A,N/A,N/A,N/A,N/A
466,2382,LiNkzr,Mccree,00:25:59,956,58.06%,29.25%,11.93,10.01,3.85,69,0,-2.51,22.22%,23%,10%,1392,N/A,N/A,N/A,N/A,N/A
467,2382,JAKE,Soldier: 76,00:06:08,903,42.86%,25%,9.78,8.15,3.26,83,0,7.14,0%,0%,0%,373,N/A,N/A,N/A,N/A,N/A
468,2382,JAKE,Junkrat,00:38:04,899,56.82%,32.48%,13.4,9.46,3.42,94,0,23.18,0%,34%,9%,1244,N/A,N/A,N/A,N/A,N/A
469,2382,Rawkus,Mercy,00:05:41,879,0%,0%,0,8.8,1.76,69,0,0,0%,0%,0%,1002,N/A,N/A,N/A,N/A,N/A
470,2382,Fragi,Reinhardt,00:09:42,879,36.36%,15.63%,5.15,8.25,3.09,55,0,13.64,33.33%,0%,9%,256,N/A,N/A,N/A,N/A,N/A
471,2382,Rawkus,Zenyatta,00:45:54,870,55.56%,8.76%,3.7,6.97,2.4,107,0,-11.11,9.09%,2%,11%,661,N/A,N/A,N/A,N/A,N/A
472,2382,LiNkzr,Tracer,00:14:07,849,42.86%,22.64%,8.5,7.79,4.25,60,0,7.14,0%,14%,14%,457,N/A,N/A,N/A,N/A,N/A
473,2382,coolmatt,D.Va,00:48:23,842,50.88%,18.48%,7.03,6.41,0,0,0,0,0%,4%,2%,1071,N/A,N/A,N/A,N/A,N/A
474,2382,Bani,Mercy,00:43:30,823,55.77%,0.56%,0.23,4.6,2.99,125,0,-10.31,15.38%,0%,8%,940,N/A,N/A,N/A,N/A,N/A
475,2382,Boink,Lucio,00:09:02,821,10%,7.69%,1.11,8.86,2.21,82,0,90,0%,0%,10%,1192,N/A,N/A,N/A,N/A,N/A
476,2382,neptuNo,Mercy,00:46:57,764,45.45%,1.57%,0.64,6.18,2.98,120,0,25.97,7.14%,0%,5%,1069,N/A,N/A,N/A,N/A,N/A
477,2382,JAKE,Pharah,00:10:44,616,15.38%,25.93%,6.52,11.18,3.73,96,0,-15.38,25%,8%,23%,792,N/A,N/A,N/A,N/A,N/A
478,2382,clockwork,Tracer,00:05:41,563,0%,33.33%,3.52,10.56,5.28,59,0,0,0%,0%,33%,-69,N/A,N/A,N/A,N/A,N/A
479,2382,Fragi,Winston,00:46:37,462,51.85%,8.1%,3.65,7.94,2.57,175,0,33.86,11.11%,0%,11%,909,N/A,N/A,N/A,N/A,N/A
480,2382,coolmatt,Roadhog,00:00:48,NED,0%,0%,0,12.5,0,0,0,0,0%,0%,0%,928,N/A,N/A,N/A,N/A,N/A
481,2382,ShaDowBurn,Junkrat,00:02:32,NED,50%,22.22%,7.89,7.89,3.95,78,0,-50,0%,0%,0%,523,N/A,N/A,N/A,N/A,N/A
482,2382,ShaDowBurn,Soldier: 76,00:02:03,NED,0%,33.33%,4.88,9.76,0,0,0,0,0%,0%,33%,1003,N/A,N/A,N/A,N/A,N/A
483,2382,ShaDowBurn,Tracer,00:02:27,NED,20%,40%,8.16,4.08,0,0,0,0,0%,0%,0%,1499,N/A,N/A,N/A,N/A,N/A
484,2382,ShaDowBurn,Zarya,00:03:05,NED,75%,37.5%,19.46,3.24,0,0,0,0,0%,0%,0%,912,N/A,N/A,N/A,N/A,N/A
485,2382,Rawkus,Lucio,00:01:32,NED,0%,0%,0,13.04,0,0,0,0,0%,0%,0%,1050,N/A,N/A,N/A,N/A,N/A
486,2382,Rawkus,Moira,00:03:05,NED,25%,28.57%,6.49,3.24,6.49,47,0,25,0%,0%,0%,1173,N/A,N/A,N/A,N/A,N/A
487,2382,Rawkus,Sombra,00:01:20,NED,50%,50%,22.5,0,7.5,51,0,50,0%,0%,0%,990,N/A,N/A,N/A,N/A,N/A
488,2382,Fragi,Orisa,00:01:13,NED,50%,50%,16.44,8.22,0,0,0,0,0%,0%,0%,1012,N/A,N/A,N/A,N/A,N/A
489,2382,LiNkzr,Doomfist,00:01:01,NED,0%,0%,0,9.84,0,0,0,0,0%,0%,0%,874,N/A,N/A,N/A,N/A,N/A
490,2382,LiNkzr,Genji,00:03:09,NED,33.33%,25%,9.52,9.52,6.35,79,0,16.67,0%,0%,0%,697,N/A,N/A,N/A,N/A,N/A
491,2382,neptuNo,Zenyatta,00:03:29,NED,0%,16.67%,2.87,8.61,2.87,124,0,0,0%,0%,0%,1266,N/A,N/A,N/A,N/A,N/A
492,2382,JAKE,Genji,00:02:22,NED,66.67%,10%,4.23,8.45,4.23,97,0,-66.67,0%,0%,33%,770,N/A,N/A,N/A,N/A,N/A
493,2382,JAKE,Tracer,00:00:14,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,984,N/A,N/A,N/A,N/A,N/A
494,2382,Spree,Zarya,00:03:05,NED,25%,0%,0,9.73,0,0,0,75,0%,0%,0%,1208,N/A,N/A,N/A,N/A,N/A
495,2382,Muma,Orisa,00:04:43,NED,50%,6.25%,2.12,4.24,0,0,0,0,0%,0%,0%,1046,N/A,N/A,N/A,N/A,N/A
496,2382,Muma,Reinhardt,00:03:05,NED,25%,0%,0,9.73,3.24,101,0,75,0%,0%,0%,1049,N/A,N/A,N/A,N/A,N/A
497,2382,Poko,Zarya,00:01:45,NED,0%,0%,0,17.14,0,0,0,0,0%,0%,0%,892,N/A,N/A,N/A,N/A,N/A
498,2382,Boombox,Moira,00:00:27,NED,0%,0%,0,22.22,0,0,0,0,0%,0%,0%,1015,N/A,N/A,N/A,N/A,N/A
499,2382,Boombox,Soldier: 76,00:00:31,NED,0%,12.5%,19.35,0,0,0,0,0,0%,0%,0%,941,N/A,N/A,N/A,N/A,N/A
500,2382,Boombox,Zarya,00:00:10,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,995,N/A,N/A,N/A,N/A,N/A
501,2381,Bdosin,Zenyatta,00:37:02,1320,56.1%,13.07%,5.4,4.32,3.78,110,0,-17.64,0%,15%,0%,1438,N/A,N/A,N/A,N/A,N/A
502,2381,Profit,Tracer,00:18:08,1230,65%,27.27%,13.24,4.41,3.86,69,0,-5,16.67%,10%,5%,914,N/A,N/A,N/A,N/A,N/A
503,2381,Birdring,Soldier: 76,00:06:51,1179,87.5%,22.22%,11.68,4.38,2.92,90,0,-37.5,0%,25%,13%,1043,N/A,N/A,N/A,N/A,N/A
504,2381,TviQ,Junkrat,00:11:54,1141,50%,40%,13.45,6.72,3.36,100,0,16.67,0%,36%,7%,1542,N/A,N/A,N/A,N/A,N/A
505,2381,Gesture,Winston,00:36:32,1124,58.54%,18.13%,7.94,5.75,3.28,109,0,1.46,0%,7%,12%,826,N/A,N/A,N/A,N/A,N/A
506,2381,Fury,D.Va,00:39:11,1091,59.09%,19.14%,7.91,4.59,0,0,0,0,0%,7%,5%,780,N/A,N/A,N/A,N/A,N/A
507,2381,CWoosH,Orisa,00:08:39,1069,70%,5.56%,2.31,3.47,2.31,109,0,30,0%,0%,0%,1211,N/A,N/A,N/A,N/A,N/A
508,2381,Bdosin,Ana,00:05:30,1054,85.71%,7.14%,3.64,5.45,1.82,134,0,0,100%,14%,14%,844,N/A,N/A,N/A,N/A,N/A
509,2381,Logix,Soldier: 76,00:06:35,1027,50%,25%,7.59,3.04,1.52,136,0,-50,0%,0%,0%,1151,N/A,N/A,N/A,N/A,N/A
510,2381,Profit,Genji,00:17:03,1022,50%,35.59%,12.32,4.69,3.52,116,0,25,16.67%,17%,11%,829,N/A,N/A,N/A,N/A,N/A
511,2381,Manneten,D.Va,00:34:02,1020,26.32%,26.37%,7.05,5.58,0,0,0,0,0%,11%,3%,1464,N/A,N/A,N/A,N/A,N/A
512,2381,Zebbosai,Lucio,00:05:19,986,16.67%,10%,3.76,3.76,1.88,140,0,83.33,0%,0%,33%,292,N/A,N/A,N/A,N/A,N/A
513,2381,Zuppeh,Mercy,00:11:34,985,16.67%,0%,0,6.05,2.59,118,0,33.33,0%,0%,0%,1844,N/A,N/A,N/A,N/A,N/A
514,2381,Manneten,Roadhog,00:08:57,980,70%,16.67%,6.7,5.59,2.23,114,0,-70,0%,20%,0%,1130,N/A,N/A,N/A,N/A,N/A
515,2381,Birdring,Widowmaker,00:08:56,948,50%,21.74%,5.6,3.36,4.48,80,0,-16.67,25%,13%,0%,910,N/A,N/A,N/A,N/A,N/A
516,2381,TviQ,Widowmaker,00:08:39,946,50%,28.57%,9.25,6.94,1.16,83,0,50,100%,10%,10%,997,N/A,N/A,N/A,N/A,N/A
517,2381,Logix,Mccree,00:08:37,946,70%,27.78%,11.61,9.28,4.64,82,0,-45,0%,30%,0%,1023,N/A,N/A,N/A,N/A,N/A
518,2381,Profit,Junkrat,00:08:29,941,72.73%,23.81%,11.79,8.25,3.54,90,0,27.27,0%,18%,18%,1049,N/A,N/A,N/A,N/A,N/A
519,2381,Nus,Mercy,00:43:31,928,61.22%,0.53%,0.23,4.14,2.53,137,0,-11.22,0%,0%,8%,1351,N/A,N/A,N/A,N/A,N/A
520,2381,Birdring,Genji,00:06:43,900,62.5%,19.44%,10.42,7.44,2.98,133,0,37.5,0%,0%,13%,875,N/A,N/A,N/A,N/A,N/A
521,2381,TviQ,Genji,00:08:32,893,20%,28.57%,9.38,9.38,3.52,137,0,30,0%,20%,20%,1285,N/A,N/A,N/A,N/A,N/A
522,2381,Zuppeh,Ana,00:06:34,862,37.5%,6.25%,1.52,9.14,4.57,95,0,29.17,33.33%,0%,38%,723,N/A,N/A,N/A,N/A,N/A
523,2381,Birdring,Tracer,00:12:12,801,43.75%,17.02%,6.56,5.74,5.74,65,0,-3.75,0%,6%,6%,303,N/A,N/A,N/A,N/A,N/A
524,2381,Zuppeh,Zenyatta,00:23:48,773,42.86%,6.67%,2.1,7.98,2.52,128,0,40.48,0%,4%,14%,1392,N/A,N/A,N/A,N/A,N/A
525,2381,CWoosH,Winston,00:35:01,678,25.64%,13.68%,3.71,9.14,3.43,116,0,24.36,9.09%,5%,10%,1244,N/A,N/A,N/A,N/A,N/A
526,2381,TviQ,Soldier: 76,00:09:28,590,9.09%,18.75%,3.17,12.68,2.11,84,0,-9.09,0%,0%,18%,715,N/A,N/A,N/A,N/A,N/A
527,2381,Logix,Tracer,00:27:18,461,20%,25.68%,6.96,7.33,4.03,112,0,5,12.5%,10%,10%,467,N/A,N/A,N/A,N/A,N/A
528,2381,Zebbosai,Mercy,00:30:50,191,41.67%,0%,0,6.49,1.95,210,0,1.19,0%,0%,0%,988,N/A,N/A,N/A,N/A,N/A
529,2381,TviQ,Doomfist,00:01:00,NED,0%,33.33%,20,20,0,0,0,0,0%,0%,0%,478,N/A,N/A,N/A,N/A,N/A
530,2381,TviQ,Reaper,00:01:21,NED,0%,50%,22.22,14.81,7.41,58,0,0,0%,0%,0%,932,N/A,N/A,N/A,N/A,N/A
531,2381,TviQ,Tracer,00:02:46,NED,66.67%,28.57%,7.23,10.84,7.23,68,0,-66.67,0%,0%,33%,600,N/A,N/A,N/A,N/A,N/A
532,2381,Birdring,Mccree,00:02:40,NED,50%,14.29%,3.75,7.5,0,0,0,0,0%,0%,0%,1372,N/A,N/A,N/A,N/A,N/A
533,2381,Birdring,Reaper,00:01:56,NED,100%,30.77%,20.69,15.52,5.17,54,0,0,0%,50%,50%,1020,N/A,N/A,N/A,N/A,N/A
534,2381,Birdring,Roadhog,00:04:22,NED,80%,29.63%,18.32,2.29,2.29,72,0,0,0%,0%,0%,1383,N/A,N/A,N/A,N/A,N/A
535,2381,Manneten,Soldier: 76,00:00:41,NED,0%,25%,14.63,14.63,0,0,0,0,0%,0%,0%,923,N/A,N/A,N/A,N/A,N/A
536,2381,Zebbosai,Moira,00:00:15,NED,0%,0%,0,40,0,0,0,0,0%,0%,0%,1024,N/A,N/A,N/A,N/A,N/A
537,2381,Zebbosai,Soldier: 76,00:00:49,NED,0%,0%,0,12.24,0,0,0,0,0%,0%,0%,1009,N/A,N/A,N/A,N/A,N/A
538,2381,Zebbosai,Sombra,00:02:29,NED,0%,14.29%,4.03,4.03,8.05,68,0,0,0%,0%,0%,676,N/A,N/A,N/A,N/A,N/A
539,2381,Zebbosai,Zenyatta,00:03:58,NED,25%,0%,0,5.04,2.52,113,0,-25,0%,0%,25%,637,N/A,N/A,N/A,N/A,N/A
540,2381,Zuppeh,Hanzo,00:00:07,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,993,N/A,N/A,N/A,N/A,N/A
541,2381,Zuppeh,Lucio,00:01:30,NED,0%,0%,0,13.33,0,0,0,0,0%,0%,100%,573,N/A,N/A,N/A,N/A,N/A
542,2381,Zuppeh,Moira,00:00:07,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,999,N/A,N/A,N/A,N/A,N/A
543,2381,Logix,Widowmaker,00:01:10,NED,0%,0%,0,8.57,0,0,0,0,0%,0%,0%,993,N/A,N/A,N/A,N/A,N/A
544,2381,Nus,Lucio,00:00:09,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,1003,N/A,N/A,N/A,N/A,N/A
545,2381,Fury,Zarya,00:04:29,NED,80%,14.81%,8.92,6.69,4.46,74,0,20,0%,0%,0%,726,N/A,N/A,N/A,N/A,N/A
546,2381,Gesture,Orisa,00:02:55,NED,66.67%,16.67%,3.43,3.43,0,0,0,0,0%,0%,0%,1039,N/A,N/A,N/A,N/A,N/A
547,2381,Gesture,Reinhardt,00:04:13,NED,80%,21.74%,11.86,11.86,4.74,98,0,20,0%,20%,40%,1033,N/A,N/A,N/A,N/A,N/A
548,2381,Bdosin,Bastion,00:00:01,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,998,N/A,N/A,N/A,N/A,N/A
549,2381,Bdosin,Moira,00:01:07,NED,100%,0%,0,8.96,0,0,0,0,0%,0%,0%,807,N/A,N/A,N/A,N/A,N/A
550,2380,ryujehong,Ana,00:18:30,1624,52.17%,13.75%,5.95,6.49,5.41,79,0,-2.17,10%,9%,4%,1064,N/A,N/A,N/A,N/A,N/A
551,2380,tobi,Lucio,00:15:09,1268,56.25%,8%,3.96,5.28,5.28,84,0,10.42,0%,0%,0%,1467,N/A,N/A,N/A,N/A,N/A
552,2380,Taimou,Roadhog,00:21:39,1249,45.45%,24.75%,11.55,5.54,7.39,69,0,9.09,12.5%,5%,5%,918,N/A,N/A,N/A,N/A,N/A
553,2380,ryujehong,Mercy,00:07:35,1239,75%,2.13%,1.32,3.96,6.59,58,0,5,40%,0%,0%,1444,N/A,N/A,N/A,N/A,N/A
