,Match ID,Player,Hero,Time,Rating,FWin%,PTK,K/10,D/10,U/10,TTCU,KPU,UE,UOOF,FK,FD,Impact,Elim/10,dmg/10,heal/10,ObjTime/10,ObjKills/10
554,2380,Fleta,Pharah,00:10:53,1239,69.23%,27.59%,14.7,6.43,6.43,51,0,5.77,0%,23%,8%,1352,N/A,N/A,N/A,N/A,N/A
555,2380,Miro,Winston,00:48:33,1194,57.14%,18.35%,8.24,6.39,4.12,86,0,-3.81,21.05%,11%,14%,1188,N/A,N/A,N/A,N/A,N/A
556,2380,zunba,D.Va,00:57:45,1162,59.7%,20.61%,9.35,6.58,0,0,0,0,0%,9%,3%,1734,N/A,N/A,N/A,N/A,N/A
557,2380,Fleta,Widowmaker,00:16:52,1156,60%,30.56%,13.04,5.34,8.3,50,0,23.33,38.46%,35%,5%,817,N/A,N/A,N/A,N/A,N/A
558,2380,Fleta,Junkrat,00:05:38,1128,55.56%,34.78%,14.2,7.1,5.33,49,0,44.44,0%,22%,11%,1122,N/A,N/A,N/A,N/A,N/A
559,2380,Effect,Tracer,00:25:49,1121,41.94%,32.14%,10.46,8.13,7.75,50,0,18.06,5.26%,16%,6%,1158,N/A,N/A,N/A,N/A,N/A
560,2380,Custa,Mercy,00:06:59,1118,62.5%,0%,0,4.3,5.73,68,0,-12.5,0%,0%,0%,1011,N/A,N/A,N/A,N/A,N/A
561,2380,ryujehong,Zenyatta,00:34:16,1102,60%,10.81%,4.67,7.3,4.09,83,0,-1.67,0%,3%,8%,723,N/A,N/A,N/A,N/A,N/A
562,2380,Effect,Reaper,00:05:09,1090,66.67%,26.67%,15.53,9.71,3.88,62,0,33.33,0%,17%,17%,1098,N/A,N/A,N/A,N/A,N/A
563,2380,Taimou,Mccree,00:07:35,1088,40%,32.26%,13.19,7.91,5.27,69,0,-6.67,0%,30%,0%,1147,N/A,N/A,N/A,N/A,N/A
564,2380,tobi,Mercy,00:45:20,1067,60%,1.99%,0.88,5.07,4.85,76,0,3.64,28.57%,0%,4%,1273,N/A,N/A,N/A,N/A,N/A
565,2380,munchkin,Reaper,00:08:14,1061,55.56%,26.32%,12.15,9.72,6.07,41,0,44.44,60%,22%,11%,1071,N/A,N/A,N/A,N/A,N/A
566,2380,Miro,Orisa,00:06:07,1046,71.43%,7.14%,3.27,3.27,1.63,140,0,28.57,0%,14%,0%,1181,N/A,N/A,N/A,N/A,N/A
567,2380,munchkin,Soldier: 76,00:11:46,1033,47.06%,29.27%,10.2,10.2,5.95,64,0,-13.73,14.29%,6%,6%,1274,N/A,N/A,N/A,N/A,N/A
568,2380,Taimou,Soldier: 76,00:12:39,1029,35.29%,21.05%,6.32,4.74,4.74,92,0,31.37,0%,12%,12%,1010,N/A,N/A,N/A,N/A,N/A
569,2380,HarryHook,Bastion,00:06:59,1015,62.5%,30.77%,17.18,7.16,4.3,73,0,37.5,0%,38%,13%,871,N/A,N/A,N/A,N/A,N/A
570,2380,Seagull,Junkrat,00:09:38,1003,45.45%,39.39%,13.49,7.27,5.19,64,0,54.55,20%,0%,18%,672,N/A,N/A,N/A,N/A,N/A
571,2380,Fleta,Genji,00:19:00,978,66.67%,21.59%,10,8.42,4.74,107,0,0,0%,24%,10%,1248,N/A,N/A,N/A,N/A,N/A
572,2380,munchkin,Tracer,00:34:39,977,64.86%,23.21%,11.26,8.37,10.1,45,0,-10.32,6.06%,11%,14%,397,N/A,N/A,N/A,N/A,N/A
573,2380,HarryHook,Lucio,00:19:34,974,40%,9.41%,4.09,8.69,4.6,94,0,26.67,0%,5%,5%,1156,N/A,N/A,N/A,N/A,N/A
574,2380,HarryHook,Zenyatta,00:20:38,965,30.77%,9.52%,2.91,6.79,4.36,81,0,-16.48,0%,0%,15%,671,N/A,N/A,N/A,N/A,N/A
575,2380,Mickie,Orisa,00:10:03,925,41.67%,10.26%,3.98,6.97,2.99,125,0,58.33,0%,0%,17%,814,N/A,N/A,N/A,N/A,N/A
576,2380,Effect,Widowmaker,00:21:06,906,29.17%,26.19%,10.43,9.48,6.16,66,0,10.83,30.77%,13%,21%,987,N/A,N/A,N/A,N/A,N/A
577,2380,xQc,Orisa,00:13:18,898,21.43%,16%,6.02,10.53,3.01,93,0,28.57,50%,0%,21%,822,N/A,N/A,N/A,N/A,N/A
578,2380,chipshajen,Mercy,00:44:58,890,35.19%,1.22%,0.44,6.89,3.56,81,0,11.48,6.25%,0%,7%,1041,N/A,N/A,N/A,N/A,N/A
579,2380,HarryHook,Soldier: 76,00:05:29,875,37.5%,37.5%,10.94,10.94,0,0,0,-37.5,0%,13%,13%,643,N/A,N/A,N/A,N/A,N/A
580,2380,HarryHook,Mercy,00:08:14,863,33.33%,0%,0,6.07,4.86,116,0,16.67,25%,0%,0%,921,N/A,N/A,N/A,N/A,N/A
581,2380,xQc,Winston,00:27:44,819,35.29%,13.64%,4.33,9.38,4.33,83,0,14.71,18.18%,3%,12%,1303,N/A,N/A,N/A,N/A,N/A
582,2380,Custa,Zenyatta,00:08:14,811,33.33%,3.7%,1.21,7.29,4.86,103,0,41.67,0%,0%,11%,770,N/A,N/A,N/A,N/A,N/A
583,2380,Miro,Reinhardt,00:06:14,779,62.5%,6.67%,3.21,8.02,4.81,84,0,-12.5,0%,0%,13%,162,N/A,N/A,N/A,N/A,N/A
584,2380,Taimou,Junkrat,00:08:20,716,10%,35.29%,7.2,9.6,3.6,94,0,-10,0%,20%,20%,907,N/A,N/A,N/A,N/A,N/A
585,2380,Taimou,Widowmaker,00:05:09,567,40%,15%,5.83,13.59,3.88,99,0,10,0%,0%,20%,134,N/A,N/A,N/A,N/A,N/A
586,2380,Mickie,D.Va,00:42:55,528,35.42%,13.55%,4.89,7.46,0,0,0,0,0%,6%,4%,1132,N/A,N/A,N/A,N/A,N/A
587,2380,Seagull,Hanzo,00:03:09,NED,50%,26.67%,12.7,12.7,6.35,77,0,-50,0%,25%,0%,1043,N/A,N/A,N/A,N/A,N/A
588,2380,Seagull,Pharah,00:02:00,NED,50%,9.09%,5,10,5,110,0,0,100%,0%,0%,989,N/A,N/A,N/A,N/A,N/A
589,2380,Seagull,Soldier: 76,00:00:26,NED,0%,28.57%,46.15,0,0,0,0,0,0%,0%,0%,974,N/A,N/A,N/A,N/A,N/A
590,2380,Taimou,Reaper,00:00:43,NED,100%,11.11%,13.95,0,0,0,0,0,0%,0%,0%,982,N/A,N/A,N/A,N/A,N/A
591,2380,Taimou,Sombra,00:02:55,NED,33.33%,28.57%,6.86,3.43,6.86,59,0,-33.33,0%,0%,0%,799,N/A,N/A,N/A,N/A,N/A
592,2380,Taimou,Torbjörn,00:01:54,NED,66.67%,0%,0,5.26,0,0,0,0,0%,0%,0%,864,N/A,N/A,N/A,N/A,N/A
593,2380,chipshajen,Lucio,00:00:04,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,1002,N/A,N/A,N/A,N/A,N/A
594,2380,chipshajen,Mei,00:00:39,NED,0%,0%,0,30.77,0,0,0,0,0%,0%,0%,1033,N/A,N/A,N/A,N/A,N/A
595,2380,zunba,Zarya,00:03:09,NED,50%,21.43%,9.52,9.52,3.17,131,0,50,0%,0%,0%,732,N/A,N/A,N/A,N/A,N/A
596,2380,ryujehong,Hanzo,00:00:07,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,993,N/A,N/A,N/A,N/A,N/A
597,2380,ryujehong,Lucio,00:00:11,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,1003,N/A,N/A,N/A,N/A,N/A
598,2380,ryujehong,Mei,00:00:15,NED,0%,0%,0,40,0,0,0,0,0%,0%,0%,1021,N/A,N/A,N/A,N/A,N/A
599,2380,tobi,Sombra,00:00:25,NED,0%,0%,0,24,0,0,0,0,0%,0%,0%,1018,N/A,N/A,N/A,N/A,N/A
600,2380,munchkin,Mccree,00:01:56,NED,100%,0%,0,5.17,10.34,52,0,0,0%,0%,0%,1025,N/A,N/A,N/A,N/A,N/A
601,2380,munchkin,Zarya,00:04:19,NED,40%,21.05%,9.27,6.95,2.32,89,0,0,0%,0%,0%,1394,N/A,N/A,N/A,N/A,N/A
602,2380,Mickie,Roadhog,00:03:13,NED,20%,30%,9.33,3.11,6.22,75,0,-20,0%,40%,0%,1196,N/A,N/A,N/A,N/A,N/A
603,2380,Mickie,Zarya,00:04:43,NED,66.67%,7.69%,4.24,6.36,4.24,104,0,-16.67,0%,0%,0%,1298,N/A,N/A,N/A,N/A,N/A
604,2380,xQc,Reinhardt,00:04:39,NED,66.67%,15.38%,8.6,6.45,4.3,101,0,-16.67,0%,0%,0%,1251,N/A,N/A,N/A,N/A,N/A
605,2380,Effect,Genji,00:03:54,NED,50%,42.86%,15.38,7.69,2.56,124,0,50,0%,0%,0%,1356,N/A,N/A,N/A,N/A,N/A
606,2380,Effect,Mccree,00:03:17,NED,25%,18.75%,9.14,15.23,3.05,39,0,0,100%,25%,25%,738,N/A,N/A,N/A,N/A,N/A
607,2380,Effect,Soldier: 76,00:01:39,NED,0%,0%,0,12.12,6.06,49,0,0,0%,0%,0%,934,N/A,N/A,N/A,N/A,N/A
608,2380,Fleta,Doomfist,00:02:52,NED,33.33%,9.09%,3.49,3.49,3.49,122,0,-33.33,0%,0%,33%,769,N/A,N/A,N/A,N/A,N/A
609,2380,Fleta,Reaper,00:03:07,NED,0%,18.18%,6.42,16.04,6.42,67,0,0,50%,0%,33%,475,N/A,N/A,N/A,N/A,N/A
610,2380,Fleta,Roadhog,00:01:59,NED,50%,44.44%,20.17,10.08,5.04,78,0,50,0%,0%,0%,1120,N/A,N/A,N/A,N/A,N/A
611,2380,Fleta,Sombra,00:00:33,NED,0%,0%,0,18.18,0,0,0,0,0%,0%,0%,1021,N/A,N/A,N/A,N/A,N/A
612,2379,Shaz,Zenyatta,00:25:11,1693,82.76%,17.42%,9.13,3.57,2.78,78,0,17.24,0%,7%,7%,574,N/A,N/A,N/A,N/A,N/A
613,2379,Bischu,D.Va,00:33:05,1511,78.95%,17.71%,9.37,3.32,0,0,0,0,0%,26%,5%,1462,N/A,N/A,N/A,N/A,N/A
614,2379,Asher,Tracer,00:23:47,1491,75%,26.15%,14.3,2.94,7.99,55,0,-5.77,5.88%,11%,7%,1000,N/A,N/A,N/A,N/A,N/A
615,2379,BigG00se,Mercy,00:24:44,1439,82.14%,1.6%,0.81,2.02,5.26,77,0,-5.22,0%,0%,7%,1094,N/A,N/A,N/A,N/A,N/A
616,2379,BigG00se,Lucio,00:08:21,1379,70%,10%,5.99,2.4,3.59,105,0,-3.33,0%,0%,0%,1013,N/A,N/A,N/A,N/A,N/A
617,2379,iRemiix,Winston,00:33:05,1159,78.95%,12.57%,6.65,4.53,4.23,88,0,1.05,14.29%,5%,8%,767,N/A,N/A,N/A,N/A,N/A
618,2379,Hydration,Pharah,00:06:07,1154,71.43%,30.56%,17.98,8.17,6.54,76,0,-4.76,0%,14%,0%,1312,N/A,N/A,N/A,N/A,N/A
619,2379,Surefour,Pharah,00:06:57,1096,71.43%,24.32%,12.95,7.19,7.19,55,0,8.57,0%,29%,0%,1148,N/A,N/A,N/A,N/A,N/A
620,2379,Shaz,Mercy,00:06:19,1047,71.43%,0%,0,4.75,3.17,102,0,-71.43,0%,0%,14%,1329,N/A,N/A,N/A,N/A,N/A
621,2379,Surefour,Junkrat,00:05:42,968,87.5%,16.67%,8.77,3.51,5.26,79,0,12.5,66.67%,13%,13%,515,N/A,N/A,N/A,N/A,N/A
622,2379,FiveKing,Mercy,00:06:17,958,33.33%,0%,0,6.37,3.18,92,0,-33.33,0%,0%,0%,1118,N/A,N/A,N/A,N/A,N/A
623,2379,uNdeAD,Soldier: 76,00:06:06,908,20%,30.77%,6.56,11.48,1.64,50,0,-20,0%,0%,0%,1043,N/A,N/A,N/A,N/A,N/A
624,2379,uNdeAD,Widowmaker,00:07:52,874,30%,6.67%,1.27,6.36,3.81,82,0,20,33.33%,10%,20%,1445,N/A,N/A,N/A,N/A,N/A
625,2379,uNdeAD,Reaper,00:06:47,855,11.11%,21.43%,4.42,13.27,4.42,77,0,-11.11,33.33%,22%,0%,1161,N/A,N/A,N/A,N/A,N/A
626,2379,Freefeel,Zenyatta,00:30:08,837,22.86%,8.82%,1.99,8.3,4.31,90,0,-2.86,7.69%,9%,11%,1308,N/A,N/A,N/A,N/A,N/A
627,2379,Altering,Mercy,00:26:02,787,19.35%,0%,0,7.3,3.46,98,0,2.87,0%,0%,13%,1116,N/A,N/A,N/A,N/A,N/A
628,2379,Diya,Tracer,00:30:06,675,17.65%,24.64%,5.65,8.31,5.98,56,0,-0.98,17.65%,12%,9%,828,N/A,N/A,N/A,N/A,N/A
629,2379,uNdeAD,Mccree,00:10:14,664,25%,37.04%,9.77,13.68,4.89,86,0,35,0%,17%,17%,766,N/A,N/A,N/A,N/A,N/A
630,2379,mg,D.Va,00:27:51,592,24.24%,32.84%,7.9,8.98,0,0,0,0,0%,6%,3%,904,N/A,N/A,N/A,N/A,N/A
631,2379,Xushu,D.Va,00:05:14,590,0%,0%,0,7.64,0,0,0,0,0%,0%,0%,984,N/A,N/A,N/A,N/A,N/A
632,2379,Roshan,Winston,00:30:58,524,20%,12.86%,2.91,8.72,4.84,79,0,2.22,20%,3%,11%,40,N/A,N/A,N/A,N/A,N/A
633,2379,Surefour,Genji,00:04:50,NED,66.67%,33.33%,18.62,2.07,4.14,85,0,33.33,0%,0%,0%,839,N/A,N/A,N/A,N/A,N/A
634,2379,Surefour,Tracer,00:00:54,NED,100%,33.33%,22.22,0,0,0,0,0,0%,0%,0%,1074,N/A,N/A,N/A,N/A,N/A
635,2379,Surefour,Widowmaker,00:04:31,NED,100%,33.33%,13.28,2.21,6.64,68,0,0,33.33%,25%,25%,885,N/A,N/A,N/A,N/A,N/A
636,2379,Diya,Junkrat,00:01:29,NED,50%,0%,0,6.74,0,0,0,0,0%,0%,0%,1049,N/A,N/A,N/A,N/A,N/A
637,2379,Diya,Pharah,00:00:31,NED,100%,0%,0,19.35,0,0,0,0,0%,0%,100%,919,N/A,N/A,N/A,N/A,N/A
638,2379,Diya,Torbjörn,00:00:06,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,1001,N/A,N/A,N/A,N/A,N/A
639,2379,Diya,Zarya,00:00:53,NED,0%,0%,0,11.32,0,0,0,0,0%,0%,0%,1022,N/A,N/A,N/A,N/A,N/A
640,2379,Shaz,Ana,00:01:35,NED,50%,14.29%,6.32,6.32,6.32,70,0,-50,0%,0%,0%,1059,N/A,N/A,N/A,N/A,N/A
641,2379,Hydration,Doomfist,00:04:20,NED,100%,16.67%,6.92,4.62,4.62,107,0,0,0%,0%,25%,1116,N/A,N/A,N/A,N/A,N/A
642,2379,Hydration,Genji,00:04:58,NED,83.33%,25.93%,14.09,6.04,2.01,88,0,16.67,0%,0%,0%,1127,N/A,N/A,N/A,N/A,N/A
643,2379,Asher,Widowmaker,00:04:04,NED,80%,23.81%,12.3,4.92,4.92,88,0,20,0%,20%,0%,869,N/A,N/A,N/A,N/A,N/A
644,2379,uNdeAD,Doomfist,00:00:16,NED,0%,0%,0,37.5,0,0,0,0,0%,0%,0%,1045,N/A,N/A,N/A,N/A,N/A
645,2379,uNdeAD,Pharah,00:01:00,NED,0%,0%,0,10,0,0,0,0,0%,0%,0%,975,N/A,N/A,N/A,N/A,N/A
646,2379,uNdeAD,Roadhog,00:00:50,NED,0%,0%,0,12,0,0,0,0,0%,0%,0%,1033,N/A,N/A,N/A,N/A,N/A
647,2379,Roshan,Orisa,00:01:11,NED,50%,0%,0,8.45,0,0,0,0,0%,0%,0%,1020,N/A,N/A,N/A,N/A,N/A
648,2379,Roshan,Reinhardt,00:00:43,NED,0%,0%,0,13.95,0,0,0,0,0%,0%,0%,935,N/A,N/A,N/A,N/A,N/A
649,2379,Roshan,Zarya,00:00:13,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,994,N/A,N/A,N/A,N/A,N/A
650,2379,Freefeel,Lucio,00:00:56,NED,0%,0%,0,21.43,0,0,0,0,0%,0%,0%,1186,N/A,N/A,N/A,N/A,N/A
651,2379,Freefeel,Moira,00:01:42,NED,0%,0%,0,11.76,0,0,0,0,0%,0%,100%,714,N/A,N/A,N/A,N/A,N/A
652,2379,Freefeel,Soldier: 76,00:00:13,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,991,N/A,N/A,N/A,N/A,N/A
653,2379,Freefeel,Zarya,00:00:06,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,996,N/A,N/A,N/A,N/A,N/A
654,2379,FiveKing,Lucio,00:00:40,NED,0%,0%,0,15,0,0,0,0,0%,0%,0%,1054,N/A,N/A,N/A,N/A,N/A
655,2379,Altering,Lucio,00:00:06,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,1003,N/A,N/A,N/A,N/A,N/A
656,2375,Envy,D.Va,00:53:36,1336,56.45%,22.71%,9.7,4.1,0,0,0,0,0%,11%,5%,880,N/A,N/A,N/A,N/A,N/A
657,2375,silkthread,Soldier: 76,00:10:56,1291,69.23%,20%,9.15,2.74,4.57,84,0,30.77,20%,23%,0%,1569,N/A,N/A,N/A,N/A,N/A
658,2375,SoOn,Tracer,00:38:54,1145,58.7%,21.08%,9,5.14,7.71,54,0,17.49,6.67%,7%,9%,911,N/A,N/A,N/A,N/A,N/A
659,2375,Agilities,Junkrat,00:09:34,1130,50%,31.58%,12.54,5.23,5.23,71,0,16.67,20%,42%,8%,1031,N/A,N/A,N/A,N/A,N/A
660,2375,FaTe,Winston,00:48:23,1107,56.14%,19.61%,8.27,6.82,4.96,86,0,14.45,16.67%,14%,14%,669,N/A,N/A,N/A,N/A,N/A
661,2375,SoOn,Widowmaker,00:15:24,1100,52.63%,27.69%,11.69,6.49,5.84,53,0,47.37,33.33%,11%,0%,1037,N/A,N/A,N/A,N/A,N/A
662,2375,Agilities,Genji,00:19:46,1073,50%,27.38%,11.64,7.59,6.07,81,0,10,0%,8%,21%,693,N/A,N/A,N/A,N/A,N/A
663,2375,Kariv,Mercy,00:54:00,1068,56.92%,1.74%,0.74,4.44,3.89,93,0,24.33,4.76%,0%,6%,638,N/A,N/A,N/A,N/A,N/A
664,2375,Nevix,D.Va,00:54:26,1059,36.92%,21.47%,6.98,4.96,0,0,0,0,0%,5%,2%,1300,N/A,N/A,N/A,N/A,N/A
665,2375,babybay,Genji,00:18:40,1052,30%,22.06%,8.04,9.11,5.36,74,0,7.5,0%,0%,10%,1364,N/A,N/A,N/A,N/A,N/A
666,2375,uNKOE,Zenyatta,00:54:26,1037,56.92%,8.66%,3.67,6.61,3.86,96,0,9.74,14.29%,6%,6%,1167,N/A,N/A,N/A,N/A,N/A
667,2375,dhaK,Mercy,00:49:10,1024,35.59%,0%,0,5.29,4.88,90,0,5.58,0%,0%,2%,937,N/A,N/A,N/A,N/A,N/A
668,2375,FaTe,Orisa,00:06:03,1010,62.5%,11.11%,4.96,3.31,1.65,153,0,0,0%,0%,13%,883,N/A,N/A,N/A,N/A,N/A
669,2375,babybay,Mccree,00:20:21,975,44.44%,37.88%,12.29,10.32,5.9,70,0,-8.08,0%,22%,11%,1340,N/A,N/A,N/A,N/A,N/A
670,2375,Danteh,Tracer,00:46:32,963,32.08%,29.25%,9.24,6.45,6.45,63,0,-11.02,6.67%,13%,11%,885,N/A,N/A,N/A,N/A,N/A
671,2375,Sleepy,Zenyatta,00:46:53,931,35.09%,12.5%,4.05,8.75,4.69,82,0,0.63,22.73%,5%,23%,910,N/A,N/A,N/A,N/A,N/A
672,2375,dhaK,Lucio,00:05:16,910,50%,5%,1.9,7.59,3.8,123,0,50,0%,17%,17%,1207,N/A,N/A,N/A,N/A,N/A
673,2375,Sleepy,Mercy,00:05:00,881,50%,0%,0,6,4,116,0,0,0%,0%,0%,830,N/A,N/A,N/A,N/A,N/A
674,2375,nomy,Winston,00:54:26,868,36.92%,14.12%,4.59,8.08,4.59,94,0,1.97,8.33%,11%,6%,1259,N/A,N/A,N/A,N/A,N/A
675,2375,Danteh,Junkrat,00:05:21,802,62.5%,10.53%,3.74,9.35,5.61,52,0,37.5,33.33%,13%,13%,1110,N/A,N/A,N/A,N/A,N/A
676,2375,babybay,Widowmaker,00:06:04,702,12.5%,30%,4.95,13.19,3.3,99,0,-12.5,0%,13%,0%,924,N/A,N/A,N/A,N/A,N/A
677,2375,Agilities,Tracer,00:02:02,NED,50%,44.44%,19.67,4.92,4.92,57,0,-50,0%,0%,0%,878,N/A,N/A,N/A,N/A,N/A
678,2375,SoOn,Sombra,00:00:08,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,1002,N/A,N/A,N/A,N/A,N/A
679,2375,babybay,Junkrat,00:00:27,NED,0%,0%,0,22.22,0,0,0,0,0%,0%,0%,1033,N/A,N/A,N/A,N/A,N/A
680,2375,babybay,Pharah,00:04:51,NED,50%,21.05%,8.25,6.19,6.19,68,0,-16.67,0%,17%,0%,865,N/A,N/A,N/A,N/A,N/A
681,2375,babybay,Soldier: 76,00:03:54,NED,50%,7.69%,2.56,12.82,2.56,75,0,0,0%,0%,50%,867,N/A,N/A,N/A,N/A,N/A
682,2375,babybay,Zarya,00:00:09,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,995,N/A,N/A,N/A,N/A,N/A
683,2375,Kariv,Lucio,00:00:23,NED,0%,0%,0,26.09,0,0,0,0,0%,0%,0%,1043,N/A,N/A,N/A,N/A,N/A
684,2375,Kariv,Soldier: 76,00:00:03,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,996,N/A,N/A,N/A,N/A,N/A
685,2375,Sleepy,Ana,00:01:42,NED,50%,0%,0,5.88,5.88,71,0,-50,0%,0%,0%,1135,N/A,N/A,N/A,N/A,N/A
686,2375,Sleepy,Moira,00:00:41,NED,0%,0%,0,29.27,0,0,0,0,0%,0%,0%,1024,N/A,N/A,N/A,N/A,N/A
687,2375,Sleepy,Zarya,00:00:10,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,995,N/A,N/A,N/A,N/A,N/A
688,2375,Danteh,Genji,00:02:33,NED,50%,9.09%,3.92,7.84,3.92,85,0,50,0%,25%,0%,1366,N/A,N/A,N/A,N/A,N/A
689,2375,silkthread,Genji,00:03:17,NED,75%,19.05%,12.18,3.05,6.09,50,0,25,0%,0%,0%,1408,N/A,N/A,N/A,N/A,N/A
690,2375,silkthread,Mccree,00:02:31,NED,0%,50%,3.97,15.89,3.97,76,0,100,0%,0%,33%,311,N/A,N/A,N/A,N/A,N/A
691,2375,silkthread,Pharah,00:03:27,NED,75%,27.27%,8.7,2.9,5.8,100,0,-25,0%,0%,0%,1094,N/A,N/A,N/A,N/A,N/A
692,2375,silkthread,Tracer,00:02:53,NED,100%,12.5%,6.94,3.47,10.4,45,0,0,50%,0%,0%,672,N/A,N/A,N/A,N/A,N/A
693,2375,Envy,Bastion,00:00:50,NED,66.67%,0%,0,0,0,0,0,0,0%,0%,0%,986,N/A,N/A,N/A,N/A,N/A
